code_name,full_name,first_name,second_name,abbreviated_name,locations,location_number,file_name
411484.7,Clostridium sp. SS2/1,Clostridium,sp.,Clostridium sp.,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,411484.7.txt
749512.3,Enterococcus faecalis TX0860,Enterococcus,faecalis,Enterococcus faecalis,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,749512.3.txt
169963.1,Listeria monocytogenes EGD-e,Listeria,monocytogenes,Listeria monocytogenes,milk;sludge;water;soil;run,5,169963.1.txt
442563.4,Bifidobacterium animalis subsp. lactis AD011,Bifidobacterium,animalis,Bifidobacterium animalis,feces;milk;faeces,3,442563.4.txt
525242.3,Acinetobacter sp. 6014059,Acinetobacter,sp.,Acinetobacter sp.,soil;mucus;lake;sediment;surface;gut;river;sludge;rhizosphere;field;sea;waste;volcano;ocean;water;wetland;air;biofilm;mine;mouth;aquifer;milk;beer;sewage;elevation;harbor;stream;blood,28,525242.3.txt
442563.3,Bifidobacterium animalis subsp. lactis AD011,Bifidobacterium,animalis,Bifidobacterium animalis,feces;milk;faeces,3,442563.3.txt
520457.3,Brucella ceti B1/94,Brucella,ceti,Brucella ceti,sludge;soil,2,520457.3.txt
286604.5,Streptococcus suis 89/1591,Streptococcus,suis,Streptococcus suis,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,286604.5.txt
521096.5,Tsukamurella paurometabola DSM 20162,Tsukamurella,paurometabola,Tsukamurella paurometabola,soil,1,521096.5.txt
521096.4,Tsukamurella paurometabola DSM 20162,Tsukamurella,paurometabola,Tsukamurella paurometabola,soil,1,521096.4.txt
521096.6,Tsukamurella paurometabola DSM 20162,Tsukamurella,paurometabola,Tsukamurella paurometabola,soil,1,521096.6.txt
390236.17,Borrelia afzelii PKo,Borrelia,afzelii,Borrelia afzelii,blood,1,390236.17.txt
36873.1,Burkholderia xenovorans LB400,Burkholderia,xenovorans,Burkholderia xenovorans,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,36873.1.txt
561304.4,Mycobacterium leprae Br4923,Mycobacterium,leprae,Mycobacterium leprae,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,561304.4.txt
405532.4,Bacillus cereus B4264,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,405532.4.txt
943945.3,Mycoplasma fermentans M64,Mycoplasma,fermentans,Mycoplasma fermentans,blood;gut;surface;mouth,4,943945.3.txt
156889.1,Magnetococcus sp. MC-1,Magnetococcus,sp.,Magnetococcus sp.,sediment,1,156889.10.txt
410289.15,Mycobacterium bovis BCG str. Pasteur 1173P2,Mycobacterium,bovis,Mycobacterium bovis,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,410289.15.txt
457427.3,Streptomyces hygroscopicus ATCC 53653,Streptomyces,hygroscopicus,Streptomyces hygroscopicus,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30,457427.3.txt
410289.13,Mycobacterium bovis BCG str. Pasteur 1173P2,Mycobacterium,bovis,Mycobacterium bovis,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,410289.13.txt
439483.4,Campylobacterales bacterium GD 1,Campylobacterales,bacterium,Campylobacterales bacterium,spring,1,439483.4.txt
585148.3,Staphylococcus aureus subsp. aureus Btn1260,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,585148.3.txt
702446.3,Bacteroides vulgatus PC510,Bacteroides,vulgatus,Bacteroides vulgatus,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8,702446.3.txt
546231.4,Pseudomonas syringae pv. tomato T1,Pseudomonas,syringae,Pseudomonas syringae,sea;soil;air;sludge;plateau;cave;lake;rhizosphere;river;water;gut;sewage;wetland;field;sediment;well;wwtp;ocean;stream;sandstone;biofilm;straw;glacier;mine;permafrost;fruit;spring;grassland;piggery;oil;mucus;aquifer;grove;spinach;harbor;waste;reservoir;lagoon;surface;beef;channel;rock;compost;pond;canal;cabbage;wash;elevation;wood;flat;beer;milk;sand;mud;egg;farm;garden;hole,58,546231.4.txt
40324.1,Stenotrophomonas maltophilia K279a,Stenotrophomonas,maltophilia,Stenotrophomonas maltophilia,pond;lake;tannery;soil;field;sludge;river;beef;rhizosphere;air;sea;mucus;biofilm;aquifer;surface;waste;rock;gut;glacier;compost;beer;blood;forest;water;sugar;cave;ocean;sewage,28,40324.1.txt
478005.5,Escherichia coli O157:H7 str. EC4486,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,478005.5.txt
445337.5,Clostridium botulinum C str. Eklund,Clostridium,botulinum,Clostridium botulinum,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,445337.5.txt
570506.3,Escherichia coli O157:H7 str. FRIK966,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,570506.3.txt
234826.3,Anaplasma marginale str. St. Maries,Anaplasma,marginale,Anaplasma marginale,blood,1,234826.3.txt
234826.6,Anaplasma marginale str. St. Maries,Anaplasma,marginale,Anaplasma marginale,blood,1,234826.6.txt
272632.4,Mycoplasma mycoides subsp. mycoides SC str. PG1,Mycoplasma,mycoides,Mycoplasma mycoides,blood;gut;surface;mouth,4,272632.4.txt
257363.4,Rickettsia typhi str. Wilmington,Rickettsia,typhi,Rickettsia typhi,water,1,257363.4.txt
272632.1,Mycoplasma mycoides subsp. mycoides SC str. PG1,Mycoplasma,mycoides,Mycoplasma mycoides,blood;gut;surface;mouth,4,272632.1.txt
257363.1,Rickettsia typhi str. Wilmington,Rickettsia,typhi,Rickettsia typhi,water,1,257363.1.txt
591158.3,Streptomyces sp. AA4,Streptomyces,sp.,Streptomyces sp.,soil;sediment;orchard;forest;mine;sea;compost;rhizosphere;landfill;lake;gut;biofilm;mud;ocean;fruit;field;desert;garden;channel;wetland;cabbage;cave;rock;air;food;water;pond;flat;dust;permafrost,30,591158.3.txt
224914.11,Brucella melitensis bv. 1 str. 16M,Brucella,melitensis,Brucella melitensis,sludge;soil,2,224914.11.txt
224914.16,Brucella melitensis bv. 1 str. 16M [WGS],Brucella,melitensis,Brucella melitensis,sludge;soil,2,224914.16.txt
862515.4,Prevotella marshii DSM 16973,Prevotella,marshii,Prevotella marshii,feces;straw;saliva;dairy;mouth;surface;faeces;biofilm;bone;sludge,10,862515.4.txt
565640.5,Enterococcus faecalis T11,Enterococcus,faecalis,Enterococcus faecalis,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,565640.5.txt
445986.17,Borrelia afzelii ACA-1,Borrelia,afzelii,Borrelia afzelii,blood,1,445986.17.txt
410359.7,Pyrobaculum calidifontis JCM 11548,Pyrobaculum,calidifontis,Pyrobaculum calidifontis,spring,1,410359.7.txt
382245.6,Aeromonas salmonicida subsp. salmonicida A449,Aeromonas,salmonicida,Aeromonas salmonicida,sludge;well;water;river;soil;wetland;sediment;egg;pond;lake;blood;faeces;spring;biofilm,14,382245.6.txt
563192.3,Bilophila wadsworthia 3_1_6,Bilophila,wadsworthia,Bilophila wadsworthia,feces,1,563192.3.txt
656913.3,Haemophilus influenzae NT127,Haemophilus,influenzae,Haemophilus influenzae,mouth;air,2,656913.3.txt
521007.3,Borrelia burgdorferi N40,Borrelia,burgdorferi,Borrelia burgdorferi,blood,1,521007.3.txt
869816.3,Staphylococcus aureus subsp. aureus JKD6159,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,869816.3.txt
520141.3,Mycobacterium tuberculosis T85,Mycobacterium,tuberculosis,Mycobacterium tuberculosis,soil;water;blood;lake;biofilm;river;wash;lymph;sludge;sediment;bone;hospital;rock;air;mine;stream;permafrost;wetland,18,520141.3.txt
484018.6,Bacteroides plebeius DSM 17135,Bacteroides,plebeius,Bacteroides plebeius,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8,484018.6.txt
714962.3,Escherichia coli IHE3034,Escherichia,coli,Escherichia coli,tannery;sediment;turkey;dairy;cave;river;mucus;soil;feces;milk;marsh;mountain;compost,13,714962.3.txt
702448.3,Enterococcus faecalis PC1.1,Enterococcus,faecalis,Enterococcus faecalis,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,702448.3.txt
693973.4,Shewanella baltica OS678,Shewanella,baltica,Shewanella baltica,rhizosphere;sea;rock;flat;sediment;harbor;river;beef;waste;ocean;egg;gut;water;sludge;forest;fish;oil,17,693973.4.txt
224308.43,Bacillus subtilis subsp. subtilis str. 168,Bacillus,subtilis,Bacillus subtilis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,224308.43.txt
522373.3,Stenotrophomonas maltophilia K279a,Stenotrophomonas,maltophilia,Stenotrophomonas maltophilia,pond;lake;tannery;soil;field;sludge;river;beef;rhizosphere;air;sea;mucus;biofilm;aquifer;surface;waste;rock;gut;glacier;compost;beer;blood;forest;water;sugar;cave;ocean;sewage,28,522373.3.txt
224308.49,Bacillus subtilis subsp. subtilis str. 168 [WGS],Bacillus,subtilis,Bacillus subtilis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,224308.49.txt
644042.3,Lactobacillus plantarum JDM1,Lactobacillus,plantarum,Lactobacillus plantarum,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,644042.3.txt
224325.1,Archaeoglobus fulgidus DSM 4304,Archaeoglobus,fulgidus,Archaeoglobus fulgidus,borehole;seamount,2,224325.1.txt
528360.6,Neisseria gonorrhoeae SK-93-1035,Neisseria,gonorrhoeae,Neisseria gonorrhoeae,water;biofilm;air;mouth,4,528360.6.txt
491076.4,Lactobacillus crispatus JV-V01,Lactobacillus,crispatus,Lactobacillus crispatus,waste;mouth;wine;feces;gut;silage;yogurt;food;pickle;beer;cheese;biofilm;straw;milk;meat;poultry;sea;cabbage;soil;faeces;chyme;pond;flour;sludge;ocean,25,491076.4.txt
264199.4,Streptococcus thermophilus LMG 18311,Streptococcus,thermophilus,Streptococcus thermophilus,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,264199.4.txt
264199.3,Streptococcus thermophilus LMG 18311,Streptococcus,thermophilus,Streptococcus thermophilus,biofilm;air;mouth;milk;surface;meat;field;yogurt;soil;chicken;harbor;sludge;feces;bioreactor;blood;chyme,16,264199.3.txt
457395.6,Bacteroides sp. 9_1_42FAA,Bacteroides,sp.,Bacteroides sp.,faeces;feces;leachate;waste;soil;sludge;bioreactor;cave,8,457395.6.txt
243161.6,Chlamydia muridarum Nigg,Chlamydia,muridarum,Chlamydia muridarum,sediment,1,243161.6.txt
243161.4,Chlamydia muridarum Nigg,Chlamydia,muridarum,Chlamydia muridarum,sediment,1,243161.4.txt
553596.3,Staphylococcus aureus A9781,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,553596.3.txt
451709.4,Bacillus cereus 03BB108,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,451709.4.txt
404217.5,Yersinia pestis biovar Orientalis str. MG05-1020,Yersinia,pestis,Yersinia pestis,surface;river;soil;faeces;sludge,5,404217.5.txt
681288.4,Staphylococcus aureus subsp. aureus ED98,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,681288.4.txt
535026.3,Bacillus subtilis subsp. subtilis str. NCIB 3610,Bacillus,subtilis,Bacillus subtilis,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,535026.3.txt
392499.14,Sphingomonas wittichii RW1,Sphingomonas,wittichii,Sphingomonas wittichii,soil;field;mine;pond;reservoir;air;water;marsh;sludge;plateau;lake;mountain;sea;sand;sediment;biofilter;forest;rhizosphere;stream;textile;dust;cave;gut;clay;flat;permafrost;rock;waste,28,392499.14.txt
707187.3,Chlamydia trachomatis G/11074,Chlamydia,trachomatis,Chlamydia trachomatis,sediment,1,707187.3.txt
639283.3,Starkeya novella DSM 506,Starkeya,novella,Starkeya novella,soil;straw,2,639283.3.txt
478801.4,Kytococcus sedentarius DSM 20547,Kytococcus,sedentarius,Kytococcus sedentarius,sediment;air,2,478801.4.txt
478801.5,Kytococcus sedentarius DSM 20547,Kytococcus,sedentarius,Kytococcus sedentarius,sediment;air,2,478801.5.txt
585146.3,Staphylococcus aureus subsp. aureus 68-397,Staphylococcus,aureus,Staphylococcus aureus,sewage;air;biofilm;soil;marsh;sea;egg;gut;ocean;bacon;beef;dust;rhizosphere;water;volcano;elevation;wetland;farm;sugar;compost;waste;surface;sludge;textile;sediment;river;cabbage;stream;hospital;landfill;milk;feces;mine;lake;sausage,35,585146.3.txt
491915.6,Anoxybacillus flavithermus WK1,Anoxybacillus,flavithermus,Anoxybacillus flavithermus,spring;sediment;soil;water;milk;compost,6,491915.6.txt
357809.4,Clostridium phytofermentans ISDg,Clostridium,phytofermentans,Clostridium phytofermentans,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,357809.4.txt
491915.4,Anoxybacillus flavithermus WK1,Anoxybacillus,flavithermus,Anoxybacillus flavithermus,spring;sediment;soil;water;milk;compost,6,491915.4.txt
357809.8,Clostridium phytofermentans ISDg,Clostridium,phytofermentans,Clostridium phytofermentans,soil;feces;sludge;bog;field;spring;water;dung;lake;dairy;gut;silage;waste;leachate;blood;bioreactor;straw;bile;sediment;food;river;flat;compost;reservoir;mud;meat;sand;mine;hotspring;faeces,30,357809.8.txt
565654.4,Enterococcus casseliflavus EC10,Enterococcus,casseliflavus,Enterococcus casseliflavus,cheese;gut;feces;water;sausage;meat;milk;yogurt;blood;biofilm;sea;air;river;sludge;fruit;soil;marsh;chicken;bacon;sediment;silage,21,565654.4.txt
395019.3,Burkholderia multivorans ATCC 17616,Burkholderia,multivorans,Burkholderia multivorans,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,395019.3.txt
395019.7,Burkholderia multivorans ATCC 17616,Burkholderia,multivorans,Burkholderia multivorans,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,395019.7.txt
395019.8,Burkholderia multivorans ATCC 17616,Burkholderia,multivorans,Burkholderia multivorans,rhizosphere;soil;permafrost;forest;gut;river;wood;bog;woodland;lake;water;air;rock;sludge;field;biofilm;mine;tannery;sewage;biofilter;compost;blood;pasture;waste;surface,25,395019.8.txt
2098.5,Mycoplasma hominis,Mycoplasma,hominis,Mycoplasma hominis,blood;gut;surface;mouth,4,2098.5.txt
326423.3,Bacillus amyloliquefaciens FZB42,Bacillus,amyloliquefaciens,Bacillus amyloliquefaciens,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,326423.3.txt
326423.5,Bacillus amyloliquefaciens FZB42,Bacillus,amyloliquefaciens,Bacillus amyloliquefaciens,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,326423.5.txt
521095.6,Atopobium parvulum DSM 20469,Atopobium,parvulum,Atopobium parvulum,biofilm;blood,2,521095.6.txt
757425.3,Campylobacter jejuni subsp. jejuni ICDCCJ07001,Campylobacter,jejuni,Campylobacter jejuni,faeces;blood;spring;river;sea,5,757425.3.txt
306264.1,Campylobacter upsaliensis RM3195,Campylobacter,upsaliensis,Campylobacter upsaliensis,faeces;blood;spring;river;sea,5,306264.1.txt
405535.8,Bacillus cereus AH820,Bacillus,cereus,Bacillus cereus,rhizosphere;sediment;permafrost;volcano;soil;spring;gut;milk;field;plateau;landfill;well;city;sea;stream;forest;elevation;ocean;lake;grassland;biofilm;food;sludge;carcass;surface;rock;marsh;waste;farm;wetland;flat;compost;water;river;pond;straw;air;cabbage;sand;mine;mud;dust;mucus;fish;vegetable;mountains;valley;oil;aquifer;textile;sewage;cave;silage;hospital;wood;estuary;stalactite;harbor;sausage;dune;mouth;shore;reservoir;flour;feces;dung;chicken;cantaloupe;clam;waterfall;bioreactor;canal;bog;garden,74,405535.8.txt
